,시군구법정동번지코드,시군구법정동번코드,시군구법정동코드,본번,부번,사용량_KWH,시도명,시군구명,법정동명,새주소대로로코드,새주소대로로명,새주소본번,새주소부번
365796,302001120058510,3020011200585,3020011200,585,10,10364,대전광역시,유성구,구암동,302003010024.0,계룡로,11.0,0.0
365795,30200112005852,3020011200585,3020011200,585,2,5029,대전광역시,유성구,구암동,302004301346.0,유성대로710번길,8.0,0.0
365794,30200112005443,3020011200544,3020011200,544,3,277,대전광역시,유성구,구암동,-,-,-,-
365793,30200112005405,3020011200540,3020011200,540,5,330,대전광역시,유성구,구암동,302004301526.0,박산로46번길,12.0,0.0
365792,302001120052799,3020011200527,3020011200,527,99,681,대전광역시,유성구,구암동,302004301347.0,유성대로713번길,107.0,23.0
365791,30200112005271,3020011200527,3020011200,527,1,32,대전광역시,유성구,구암동,-,-,-,-
365790,30200112005158,3020011200515,3020011200,515,8,2190,대전광역시,유성구,구암동,-,-,-,-
365797,30200112005872,3020011200587,3020011200,587,2,1592,대전광역시,유성구,구암동,302004301015.0,계룡로18번길,8.0,0.0
365825,302001120061415,3020011200614,3020011200,614,15,2496,대전광역시,유성구,구암동,302002166002.0,월드컵대로,305.0,0.0
365806,30200112006007,3020011200600,3020011200,600,7,813,대전광역시,유성구,구암동,302004301014.0,계룡로16번길,73.0,0.0
365808,30200112006012,3020011200601,3020011200,601,2,80,대전광역시,유성구,구암동,302004301014.0,계룡로16번길,60.0,0.0
365786,302001120049815,3020011200498,3020011200,498,15,9098,대전광역시,유성구,구암동,302004301579.0,덕명동로16번길,77.0,0.0
365823,302001120061113,3020011200611,3020011200,611,13,2205,대전광역시,유성구,구암동,302004301340.0,유성대로654번길,160.0,1.0
365821,302001120061023,3020011200610,3020011200,610,23,1151,대전광역시,유성구,구암동,302004301024.0,계룡로74번길,88.0,0.0
365820,302001120061021,3020011200610,3020011200,610,21,511,대전광역시,유성구,구암동,302004301024.0,계룡로74번길,84.0,0.0
365819,302001120060723,3020011200607,3020011200,607,23,1890,대전광역시,유성구,구암동,302004301018.0,계룡로38번길,85.0,0.0
365818,302001120060722,3020011200607,3020011200,607,22,370,대전광역시,유성구,구암동,302004301018.0,계룡로38번길,91.0,0.0
365817,302001120060719,3020011200607,3020011200,607,19,1252,대전광역시,유성구,구암동,-,-,-,-
365807,302001120060013,3020011200600,3020011200,600,13,1434,대전광역시,유성구,구암동,302004301014.0,계룡로16번길,61.0,0.0
365816,302001120060618,3020011200606,3020011200,606,18,1117,대전광역시,유성구,구암동,302004301017.0,계룡로32번길,93.0,0.0
365787,30200112005022,3020011200502,3020011200,502,2,1758,대전광역시,유성구,구암동,302003010030.0,현충원로,357.0,0.0
365814,302001120060513,3020011200605,3020011200,605,13,46126,대전광역시,유성구,구암동,302004301016.0,계룡로26번길,93.0,0.0
365813,302001120060511,3020011200605,3020011200,605,11,868,대전광역시,유성구,구암동,302004301017.0,계룡로32번길,92.0,0.0
365812,30200112006027,3020011200602,3020011200,602,7,2396,대전광역시,유성구,구암동,302004301340.0,유성대로654번길,17.0,0.0
